5,5,7,1,14,1,8,10,13,7,15,5,15,2,11,14,27
0,14,4,6,6,2,12,4,3,2,10,7,5,10,11,9,28
11,10,7,8,2,3,2,0,5,5,3,0,8,5,7,11,29
11,10,4,3,15,11,4,8,5,3,7,11,3,11,12,1,30
0,12,5,13,7,2,13,8,6,13,7,2,5,15,14,13,31
14,2,11,15,1,15,1,3,6,7,4,7,9,15,0,7,32
9,9,6,7,0,13,8,6,10,1,10,4,12,13,4,4,33
10,9,0,12,9,10,0,8,15,15,6,15,12,4,12,14,34
4,9,14,15,11,4,4,15,13,14,9,7,8,9,10,10,35
11,3,15,8,12,2,6,15,9,1,4,15,6,0,11,12,36
8,1,2,1,14,8,1,6,2,14,8,1,6,12,1,7,37
6,4,1,12,2,11,9,0,11,3,5,10,15,5,7,12,38
11,12,8,11,15,10,15,3,11,15,5,4,11,10,5,5,39
9,7,9,4,8,15,6,15,2,7,12,5,1,4,7,11,40
0,6,7,9,2,2,1,1,10,14,11,4,6,14,4,6,41
15,6,2,10,3,8,5,8,14,9,13,14,4,5,5,0,42
14,8,4,15,7,6,3,14,7,4,11,9,2,5,8,8,43
13,0,5,15,14,6,6,11,14,8,8,9,4,5,12,13,44
0,4,0,13,14,1,11,2,2,4,1,12,12,13,8,14,45
3,9,6,1,7,5,0,7,12,11,8,13,6,2,14,9,46
15,3,12,0,7,9,6,13,6,0,1,15,10,14,0,0,47
8,12,7,0,5,3,7,14,11,5,8,1,6,7,12,1,48
2,10,0,12,1,5,12,7,1,2,10,13,7,14,5,0,49
15,3,11,7,5,1,2,1,11,3,1,11,0,0,12,13,50
11,3,7,13,2,12,0,13,12,11,7,0,9,3,5,13,51
9,15,4,3,2,7,4,14,2,4,1,11,2,11,3,0,52
3,2,1,12,7,4,10,0,5,4,5,9,5,6,2,9,53
6,5,5,10,13,3,4,12,3,3,7,7,5,13,3,2,54
0,1,0,7,15,1,0,7,12,13,2,7,11,9,2,8,55
15,14,13,1,15,4,9,9,13,9,8,9,0,7,4,12,56
12,5,15,15,3,5,14,15,7,5,9,8,10,2,15,10,57
5,5,9,10,0,0,14,5,9,8,3,13,15,11,14,9,58
5,13,8,10,13,1,7,13,8,6,11,7,9,6,2,1,59
7,10,0,13,5,12,8,13,7,9,4,6,2,6,15,6,60
13,13,2,10,5,7,1,8,14,4,15,2,14,6,14,14,61
10,3,0,6,8,13,14,9,11,12,10,10,5,6,12,10,62
9,5,2,0,9,10,0,3,13,7,7,3,12,2,15,9,63
9,6,13,15,6,7,6,11,14,7,6,8,3,11,6,1,0
9,6,13,0,15,9,8,8,3,2,2,11,8,6,10,15,1
8,2,1,13,5,5,14,11,12,8,1,10,9,3,10,4,2
3,7,12,5,13,9,10,4,7,4,1,8,8,14,8,14,3
8,6,13,2,1,4,11,1,1,6,3,11,15,2,13,3,4
8,4,4,13,11,7,2,14,6,5,10,2,3,3,1,12,5
13,9,3,7,3,3,6,9,15,4,11,3,13,12,12,13,6
7,0,7,11,1,5,14,12,3,4,2,9,8,4,9,3,7
8,1,13,6,5,4,0,11,4,2,11,11,1,4,2,0,8
15,0,13,4,11,8,3,12,1,14,11,6,2,10,2,1,9
5,2,15,4,7,12,14,6,11,2,7,11,3,15,11,11,10
2,12,9,10,5,5,14,14,10,1,6,4,7,13,9,9,11
11,10,3,9,12,4,12,6,1,12,15,15,13,13,6,4,12
15,5,3,8,12,5,12,4,7,1,11,1,11,14,4,1,13
9,3,0,0,13,9,7,6,13,13,5,9,3,15,13,8,14
9,15,10,11,13,6,15,12,2,1,15,10,0,1,9,7,15
15,8,8,1,15,11,14,10,1,11,4,4,5,7,6,0,16
10,13,12,12,3,0,9,13,9,7,1,15,14,12,7,15,17
11,2,11,3,5,5,3,9,10,4,5,13,5,9,11,11,18
15,5,14,4,3,0,14,10,15,6,5,15,8,12,5,0,19
0,6,5,7,15,2,4,0,4,5,7,4,6,12,10,8,20
2,3,11,7,12,10,4,8,11,2,3,1,14,8,1,2,21
6,0,2,6,6,15,5,4,8,1,1,4,2,12,14,1,22
13,8,3,11,9,7,1,6,5,9,5,9,2,6,1,10,23
9,9,2,12,3,13,11,14,13,7,10,6,8,12,14,3,24
7,11,0,12,15,9,2,0,3,9,12,11,6,4,11,13,25
14,13,14,13,13,12,7,5,1,2,5,14,10,6,10,11,26
6,6,6,15,14,0,8,6,15,8,15,6,12,4,11,13,27
14,11,4,7,6,3,12,5,3,3,8,6,5,9,10,8,28
7,10,5,11,1,3,3,14,5,3,5,15,7,2,5,13,29
11,10,4,15,0,9,5,8,3,3,7,9,3,10,13,2,30
13,12,5,14,7,3,12,9,7,12,9,0,5,1,0,12,31
9,4,12,15,15,15,3,3,6,7,6,6,8,14,4,10,32
11,9,7,6,0,12,7,6,11,0,8,4,10,13,1,5,33
9,11,13,12,12,11,15,6,15,14,4,15,10,4,15,13,34
8,9,15,15,12,7,2,15,15,14,11,6,7,8,10,11,35
12,0,13,5,9,14,6,15,9,1,3,14,8,3,8,11,36
8,1,4,1,12,8,0,8,1,14,9,0,9,12,15,8,37
5,2,1,13,2,12,11,15,11,3,7,12,13,3,6,11,38
12,13,9,11,15,10,14,5,13,2,5,5,9,9,8,7,39
8,7,9,3,9,15,6,1,1,6,12,5,0,9,6,12,40
2,6,6,9,0,1,1,2,10,14,12,6,7,14,4,3,41
15,7,5,10,5,7,5,8,15,10,0,13,6,5,6,1,42
13,6,6,1,8,5,2,14,7,5,10,9,2,5,6,7,43
13,15,7,14,14,9,8,13,2,6,7,9,4,5,11,12,44
0,15,0,15,14,15,11,3,2,4,3,13,11,12,4,14,45
1,8,6,1,7,6,0,7,13,10,9,14,5,15,15,8,46
14,6,12,4,8,9,6,14,6,1,1,0,10,11,0,0,47
11,12,5,0,5,4,6,14,9,5,9,1,4,6,12,3,48
2,7,0,13,0,7,14,7,14,2,9,12,7,0,5,1,49
0,3,13,3,6,1,3,0,9,2,3,7,14,0,11,13,50
12,4,6,13,2,8,13,0,13,8,4,15,9,4,8,12,51
10,14,7,3,1,7,8,12,0,4,2,13,4,13,7,0,52
6,14,0,9,10,3,10,0,4,9,5,9,6,3,1,8,53
7,3,5,9,13,3,5,12,4,3,6,6,4,13,2,3,54
12,15,14,6,0,1,0,9,10,10,1,11,14,6,1,9,55
0,15,11,1,0,4,10,9,9,8,8,9,2,6,6,0,56
12,8,13,15,4,8,13,2,6,5,9,7,9,15,15,9,57
3,7,10,14,0,0,13,7,8,6,3,15,1,11,0,9,58
2,13,7,12,13,15,5,14,7,8,10,3,9,6,1,0,59
6,10,1,13,7,13,8,13,6,7,7,8,2,8,15,6,60
12,11,2,10,3,7,1,10,15,5,3,2,14,5,15,1,61
8,3,1,9,5,14,0,9,9,12,10,11,4,6,11,12,62
7,5,15,15,7,9,15,15,13,8,5,3,11,3,14,7,63
13,7,11,0,7,5,6,11,12,8,3,7,3,11,6,15,0
8,3,13,13,0,9,11,7,3,0,14,13,8,9,9,13,1
7,1,15,14,2,4,12,12,13,7,0,10,10,2,4,5,2
3,8,11,5,0,11,8,1,8,6,2,9,8,13,6,12,3
9,3,14,0,3,5,8,15,0,10,3,11,14,4,0,2,4
7,6,5,11,9,9,3,14,5,5,9,2,3,3,5,12,5
12,9,1,7,4,2,7,10,3,3,6,2,11,11,10,10,6
7,15,9,10,0,5,14,12,1,6,1,6,8,3,10,4,7
10,2,11,6,8,6,14,10,4,2,11,13,2,3,14,0,8
1,14,14,2,13,7,3,12,2,13,11,6,4,10,1,15,9
6,4,12,2,8,13,13,6,13,1,7,11,7,3,11,11,10
1,10,10,11,5,4,14,14,11,2,7,4,8,13,10,8,11
8,12,1,9,10,4,11,9,15,13,15,10,15,12,6,3,12
15,5,5,8,11,7,11,4,9,4,11,0,9,13,5,1,13
8,0,15,1,15,11,7,6,0,12,3,10,3,3,15,11,14
10,11,9,11,12,5,0,15,1,3,10,10,0,1,10,9,15
0,9,5,1,15,14,14,11,0,9,5,6,7,6,4,15,16
13,15,11,10,3,0,7,15,10,3,0,14,15,12,10,15,17
11,4,12,9,4,4,2,8,12,9,8,15,5,8,11,11,18
0,4,0,1,3,0,0,12,15,7,3,15,8,13,5,1,19
15,7,5,5,12,0,3,2,4,3,7,3,6,11,10,7,20
4,3,10,5,12,10,2,9,12,3,1,14,14,8,1,2,21
4,2,1,5,5,15,8,6,5,0,2,4,3,11,13,2,22
11,8,3,11,10,8,3,4,5,11,7,8,5,5,3,9,23
10,8,1,0,3,15,10,3,10,9,11,6,7,13,14,4,24
7,11,4,10,0,9,1,0,3,8,14,8,9,5,11,14,25
13,15,13,13,13,13,7,7,13,15,6,12,12,5,10,13,26
4,7,6,15,1,1,8,8,12,9,2,8,12,1,11,13,27
1,13,1,8,6,3,12,0,3,3,9,6,2,9,10,7,28
8,10,4,9,2,2,2,14,4,2,5,15,3,4,6,11,29
14,10,5,3,1,10,5,8,1,3,7,13,3,10,15,3,30
13,10,4,13,7,3,12,5,7,11,8,15,5,2,15,9,31
12,3,12,15,15,15,0,2,7,7,4,5,9,13,3,9,32
7,9,7,6,0,15,10,3,9,1,9,3,10,14,5,6,33
9,10,15,12,8,11,14,9,0,15,2,15,10,1,13,13,34
4,12,15,1,14,2,1,15,12,14,11,8,7,10,13,13,35
13,3,13,7,12,0,6,0,8,15,4,14,8,0,9,11,36
9,1,3,1,15,8,2,8,5,12,9,1,9,12,1,9,37
6,3,13,10,2,11,10,13,11,2,5,11,15,2,7,13,38
10,11,10,8,15,10,13,5,12,14,6,3,8,9,6,5,39
8,7,8,4,10,11,6,15,1,7,10,7,0,6,5,12,40
2,6,7,15,2,2,3,3,13,0,13,4,6,15,3,7,41
14,7,5,9,5,8,7,8,15,9,14,14,5,5,8,15,42
12,6,5,1,8,7,5,13,7,6,11,10,2,5,10,8,43
12,1,3,13,12,4,7,12,14,7,8,9,1,7,13,13,44
4,3,13,14,14,2,12,15,2,4,1,15,12,15,8,14,45
13,11,6,14,9,6,0,10,13,11,8,14,7,15,14,8,46
11,5,12,3,8,9,6,14,6,3,15,15,10,13,0,1,47
7,15,3,0,5,4,8,13,10,5,9,1,6,3,13,3,48
1,9,15,11,0,6,11,4,4,14,11,14,7,14,4,0,49
1,3,9,4,6,4,3,1,12,4,1,8,14,1,12,13,50
11,2,6,13,3,8,14,13,1,8,4,15,9,4,9,13,51
10,15,5,0,1,8,4,14,0,4,1,13,4,14,4,0,52
3,1,1,9,6,15,9,13,6,6,5,9,4,3,15,9,53
6,5,4,11,13,2,4,14,2,4,5,9,4,13,3,1,54
15,2,13,6,13,3,0,8,8,6,5,8,13,7,1,10,55
15,15,14,6,15,4,10,8,10,11,10,6,1,7,9,15,56
9,7,0,0,3,6,13,1,8,4,11,7,10,14,15,10,57
3,4,8,15,1,2,12,6,9,10,4,12,15,11,13,9,58
1,13,6,12,1,1,5,13,9,5,8,4,7,8,0,3,59
10,10,15,13,2,15,6,15,7,7,4,5,1,6,15,2,60
11,13,2,13,4,8,2,9,14,7,15,4,1,5,15,0,61
10,3,1,11,5,15,0,9,11,13,10,9,4,4,11,12,62
7,4,1,15,11,10,12,14,10,6,4,3,10,4,0,9,63
12,8,12,15,4,7,6,10,15,11,8,9,3,12,9,15,0
8,3,14,13,13,9,8,10,5,2,0,9,8,7,12,12,1
8,1,3,13,2,5,13,10,13,8,0,10,9,3,7,8,2
4,9,12,2,13,11,6,2,4,6,2,9,3,14,8,12,3
7,4,13,2,1,3,8,15,3,7,5,11,1,3,13,0,4
9,6,6,11,11,9,1,14,6,3,9,3,4,2,5,12,5
12,9,1,7,2,2,5,11,1,2,7,3,14,11,13,11,6
7,1,10,10,0,5,15,9,1,5,2,7,6,1,9,5,7
10,0,13,4,7,3,15,7,5,2,11,12,2,1,15,15,8
0,15,12,1,12,7,4,12,2,14,9,6,7,8,3,15,9
4,1,15,4,6,12,12,6,12,3,7,11,4,3,11,11,10
1,10,8,11,6,5,14,12,10,0,6,5,7,13,9,7,11
8,10,1,7,11,4,13,4,14,12,1,12,13,13,4,2,12
14,3,5,6,12,7,11,3,6,3,12,1,8,15,5,15,13
8,0,3,15,10,8,6,6,1,14,3,9,2,13,12,12,14
10,12,7,9,12,4,15,15,4,3,10,9,0,1,9,7,15
0,6,8,1,14,11,13,8,14,13,4,7,6,7,6,15,16
11,14,10,12,4,0,7,13,8,5,15,13,14,12,10,0,17
10,2,10,5,3,5,3,9,8,7,8,12,5,8,11,12,18
15,4,0,15,2,15,15,13,14,8,6,0,7,14,7,0,19
1,6,5,6,14,1,2,6,4,6,7,1,5,10,9,7,20
3,2,9,7,11,9,4,8,12,3,4,15,0,9,1,1,21
3,1,4,3,7,0,7,5,9,15,0,5,2,11,13,1,22
9,9,3,11,10,9,3,4,7,9,7,6,5,7,2,10,23
6,6,1,13,3,14,11,0,11,8,11,6,7,12,0,3,24
7,12,15,12,13,9,4,0,5,7,13,10,5,7,8,13,25
14,14,12,12,13,11,6,6,14,1,5,13,11,5,8,12,26
0,5,3,15,0,0,7,8,12,6,15,7,0,6,11,15,27
0,14,3,8,5,3,12,4,3,6,10,10,4,9,10,8,28
4,6,5,8,2,4,4,14,7,2,2,1,10,5,5,12,29
11,10,4,4,15,10,5,8,3,3,7,11,3,10,14,3,30
11,11,4,12,8,3,13,9,6,15,11,1,4,1,15,13,31
10,4,11,14,15,15,0,3,7,8,4,6,8,15,4,8,32
9,12,6,4,14,14,10,5,12,1,8,3,13,14,3,3,33
9,11,1,15,10,13,1,5,1,1,6,0,10,3,0,14,34
5,13,14,0,11,4,2,15,12,13,10,8,7,8,10,13,35
12,3,13,6,12,2,6,15,11,2,4,14,8,1,13,10,36
8,4,3,1,14,7,0,8,3,14,10,0,10,10,0,9,37
6,2,0,10,4,13,9,15,14,3,5,9,13,3,7,11,38
14,11,9,11,0,10,13,5,11,0,5,4,9,7,4,5,39
6,7,10,4,8,14,7,15,2,8,13,5,13,7,8,12,40
3,6,6,8,2,3,15,5,10,15,13,3,7,14,6,6,41
15,6,5,11,8,9,7,8,15,9,14,14,4,5,4,0,42
13,5,5,3,5,6,2,1,7,5,13,5,5,4,7,7,43
11,2,5,14,11,6,10,14,14,7,8,7,4,6,11,14,44
1,3,0,15,14,2,15,1,1,4,3,13,12,14,6,14,45
2,10,6,0,9,6,14,7,13,10,9,0,7,15,14,9,46
13,2,11,5,5,7,8,14,7,13,0,15,6,12,0,2,47
10,11,5,14,5,5,6,12,11,4,10,15,6,6,14,1,48
5,10,1,14,0,6,12,5,0,15,11,13,6,15,7,0,49
0,3,11,5,6,1,1,0,10,4,4,8,13,0,12,14,50
11,6,8,13,2,8,0,14,13,8,10,0,8,2,8,12,51
10,14,5,3,2,7,5,15,14,4,1,13,3,15,6,1,52
5,15,0,10,7,2,13,2,2,6,2,10,6,2,14,8,53
6,5,5,8,14,4,4,12,2,6,7,8,5,14,3,3,54
15,1,15,3,0,1,0,6,10,9,3,9,10,7,15,9,55
0,15,11,3,14,4,10,6,10,9,8,9,1,8,7,14,56
11,8,14,1,4,6,0,15,8,4,11,8,10,2,0,11,57
2,4,7,14,3,3,10,6,7,6,2,14,15,11,15,12,58
3,12,9,11,0,15,5,15,7,5,12,6,7,9,2,2,59
8,11,0,13,7,14,6,12,8,5,7,5,2,8,15,5,60
12,12,1,9,7,9,0,12,12,4,13,4,0,4,14,1,61
12,3,2,10,5,11,15,9,8,0,11,12,4,8,11,12,62
9,4,1,14,9,10,1,1,13,7,4,1,12,3,0,7,63
12,6,12,0,5,7,5,13,12,7,5,6,3,8,7,15,0
7,3,14,11,12,10,11,8,3,2,14,9,7,7,9,13,1
5,1,14,13,1,5,14,12,14,6,0,10,4,3,8,8,2
4,5,11,6,12,10,8,2,9,3,14,7,8,15,4,12,3
10,7,13,3,2,5,7,14,1,8,1,10,15,4,13,3,4
8,8,5,11,12,7,3,13,1,6,10,3,2,1,5,13,5
13,9,2,6,4,3,7,9,1,3,8,4,13,11,10,11,6
7,1,10,12,2,6,12,11,3,3,0,8,8,3,9,3,7
9,2,12,6,4,3,14,11,4,2,8,13,4,3,15,15,8
14,15,12,3,13,4,0,13,3,15,7,6,5,10,1,1,9
8,4,15,3,8,12,14,4,12,2,7,10,3,4,11,12,10
4,8,12,10,6,6,12,13,10,1,6,4,7,13,8,8,11
8,11,0,9,11,4,15,7,14,11,0,13,14,13,5,4,12
15,3,3,6,14,6,11,4,7,1,11,2,12,11,7,1,13
7,0,0,14,10,11,7,3,15,13,4,9,1,0,12,12,14
11,15,9,13,12,8,0,0,3,3,11,7,0,0,12,7,15
1,8,9,3,14,12,12,8,1,6,3,6,6,7,6,0,16
10,0,10,12,3,2,7,14,9,6,13,0,14,12,8,15,17
13,3,11,6,5,5,3,8,10,7,7,11,6,10,10,13,18
0,5,1,3,4,0,0,11,14,7,4,15,7,14,5,1,19
0,3,5,7,13,1,3,15,4,5,10,4,8,10,9,8,20
2,2,10,7,11,9,4,8,14,3,2,0,15,9,2,14,21
4,13,0,8,9,13,9,7,6,0,0,4,2,10,13,3,22
10,9,3,9,8,9,4,4,5,11,8,7,4,7,2,10,23
8,8,15,14,4,14,11,0,12,8,11,5,7,13,13,3,24
10,11,15,13,15,9,5,15,2,10,15,9,5,5,10,13,25
13,14,13,13,12,11,6,6,14,1,6,13,10,7,9,13,26
3,5,9,15,14,14,6,10,13,9,15,5,13,4,12,13,27
3,13,2,6,5,4,11,3,5,2,12,7,5,9,9,7,28
9,10,6,8,2,2,2,15,3,3,5,14,7,4,6,12,29
10,10,4,2,0,10,5,10,1,3,7,12,3,10,11,3,30
13,12,3,10,8,2,13,8,7,8,10,1,4,1,0,13,31
11,6,12,15,14,14,2,0,8,7,5,6,11,14,6,10,32
9,9,6,7,15,14,10,5,7,1,9,3,12,14,5,5,33
9,12,0,12,11,11,14,6,12,13,3,15,10,1,14,14,34
5,11,2,14,12,4,3,0,11,1,11,7,9,8,10,9,35
10,2,13,7,9,0,6,15,10,1,5,14,8,1,11,12,36
8,2,3,2,15,9,1,8,15,14,9,1,7,12,1,6,37
2,3,3,9,2,11,10,0,11,2,5,10,2,3,6,11,38
12,11,9,11,14,11,13,5,11,15,4,4,8,11,5,4,39
9,9,10,3,10,12,8,1,1,6,13,7,1,9,7,10,40
4,6,7,10,0,1,1,2,11,15,12,6,8,0,3,6,41
15,8,3,10,6,6,7,8,15,5,14,14,5,5,5,1,42
14,5,5,3,7,8,2,14,8,4,8,12,3,5,8,8,43
15,0,5,14,12,5,10,11,13,8,8,9,2,7,12,12,44
0,3,0,15,0,2,11,5,2,4,4,13,12,15,8,14,45
3,9,4,0,6,5,15,7,14,12,9,14,9,12,14,8,46
11,6,12,3,8,9,6,0,7,0,14,15,9,12,14,14,47
10,12,3,0,7,4,7,13,9,7,6,15,7,5,12,1,48
15,10,15,14,14,4,13,6,1,0,11,14,7,15,3,3,49
1,2,8,4,6,2,4,0,12,3,2,7,14,0,12,13,50
11,2,7,13,1,10,0,0,13,8,5,0,9,4,8,13,51
10,15,5,2,1,5,4,15,0,15,3,13,4,9,6,0,52
5,0,3,9,7,2,12,13,4,8,4,10,5,3,14,9,53
7,5,5,10,12,3,5,12,2,4,8,7,5,12,3,3,54
14,2,0,5,1,1,12,7,10,7,3,7,13,7,1,8,55
15,15,11,3,13,4,9,8,10,10,7,9,1,8,7,14,56
11,7,14,14,4,7,13,15,8,5,9,8,10,0,15,7,57
5,4,6,14,1,2,0,5,9,7,4,0,0,11,0,9,58
2,11,7,9,0,0,5,1,9,7,10,5,9,8,2,1,59
7,10,1,14,2,14,8,13,7,7,6,6,2,8,15,8,60
8,11,2,9,5,7,2,9,13,5,15,1,1,4,13,0,61
10,3,1,10,5,14,0,10,9,15,13,8,4,3,11,13,62
9,5,1,13,10,10,15,15,13,6,4,1,11,3,15,7,63
11,6,13,15,6,8,7,11,15,9,5,8,1,12,8,15,0
4,4,13,13,0,7,9,8,3,3,1,11,11,9,8,14,1
7,2,14,15,2,5,14,13,12,6,15,9,8,2,6,4,2
2,7,12,5,13,10,8,2,8,5,0,8,8,15,6,12,3
7,6,13,3,3,7,8,13,2,10,3,11,14,3,14,2,4
2,4,3,12,9,7,1,15,5,3,9,4,2,2,2,12,5
13,8,4,9,4,3,6,9,0,3,10,1,12,11,11,11,6
6,15,9,11,15,5,14,13,1,5,0,8,8,0,11,3,7
10,1,13,5,5,4,15,11,6,1,11,10,4,1,15,15,8
0,15,12,5,15,7,2,12,0,14,10,6,4,10,0,2,9
7,3,14,5,6,13,12,6,14,2,9,13,5,3,9,10,10
0,10,9,12,5,5,14,13,10,2,6,4,9,14,14,5,11
8,10,3,10,11,4,12,5,0,15,13,12,2,13,4,5,12
14,5,11,9,9,6,10,4,7,1,11,3,11,14,5,1,13
8,0,15,1,12,11,5,3,0,13,4,9,2,0,11,12,14
7,13,10,10,12,5,15,1,0,3,11,10,15,15,10,7,15
0,10,9,0,12,11,13,9,1,10,5,5,6,6,5,14,16
11,13,8,12,3,14,9,14,11,7,13,1,14,10,9,15,17
11,3,14,7,2,6,4,9,11,7,7,12,5,10,10,12,18
14,4,0,1,3,0,0,10,1,7,5,15,9,14,5,1,19
0,3,5,6,13,1,5,0,3,5,10,0,6,10,8,8,20
0,2,10,7,13,8,4,8,14,4,4,1,14,9,0,1,21
5,13,2,6,5,14,7,7,8,0,0,3,4,10,14,1,22
10,8,3,10,10,8,3,3,6,8,7,7,2,5,1,10,23
9,8,1,14,3,14,11,0,11,8,11,7,7,13,14,2,24
5,12,0,12,1,7,4,15,3,11,11,9,7,5,10,13,25
13,15,13,14,12,15,7,6,14,15,7,11,12,7,9,13,26
7,7,6,0,12,0,8,7,10,9,15,6,0,3,11,10,27
0,12,6,9,4,4,12,2,4,3,9,9,4,8,6,7,28
12,9,4,9,1,1,15,13,5,2,1,14,7,6,7,11,29
13,12,4,4,0,10,5,6,1,3,9,11,3,10,12,3,30
13,12,5,12,8,1,11,9,6,12,9,2,4,1,0,13,31
9,4,9,13,13,15,2,5,9,7,6,6,8,14,3,6,32
10,8,6,5,1,14,8,5,12,1,9,2,12,13,3,5,33
9,9,13,12,10,10,0,6,15,13,2,15,10,4,15,13,34
4,11,14,15,12,4,2,15,13,15,11,7,8,8,10,11,35
11,4,14,8,10,0,5,15,10,15,3,13,8,2,9,14,36
9,1,3,1,15,8,4,11,1,14,11,15,8,11,0,10,37
5,3,1,10,5,12,11,15,15,2,4,9,15,3,8,11,38
11,11,8,11,1,10,12,5,13,1,5,3,8,11,6,7,39
11,7,10,5,7,14,7,0,1,6,11,1,2,10,8,12,40
3,6,7,10,4,1,3,0,10,14,13,5,9,12,3,6,41
13,6,3,10,5,8,8,10,2,9,14,15,4,5,5,14,42
14,5,5,1,8,7,0,14,8,3,10,5,3,5,6,8,43
12,14,6,13,13,6,6,11,14,7,8,9,4,3,13,12,44
0,1,0,0,14,0,11,15,3,3,4,13,12,15,4,14,45
15,10,5,0,9,6,2,7,14,11,10,14,4,15,15,6,46
14,6,12,2,8,9,7,14,6,2,1,0,12,12,15,0,47
8,13,7,0,6,4,6,14,11,6,7,1,5,6,12,15,48
2,10,0,11,15,5,11,9,2,0,12,13,7,1,5,2,49
0,4,13,5,7,1,2,2,11,4,2,7,12,1,11,14,50
12,3,7,13,3,7,1,13,13,6,7,1,10,3,10,14,51
10,15,5,3,2,8,8,12,2,4,0,13,5,14,7,1,52
4,15,0,13,6,3,8,2,3,4,4,10,4,2,15,6,53
7,3,5,10,13,2,5,13,2,3,8,6,5,10,1,3,54
14,1,15,6,13,0,0,6,12,8,2,11,11,5,0,10,55
0,15,12,4,15,5,12,12,11,10,5,9,0,10,7,14,56
10,6,15,0,4,7,13,14,6,4,9,8,10,14,0,7,57
4,4,7,14,1,4,14,5,8,7,4,12,2,11,14,13,58
1,13,9,10,2,13,6,13,9,4,8,6,9,8,4,1,59
9,10,0,11,4,0,7,12,7,8,6,6,1,9,1,6,60
11,13,2,8,5,8,1,8,0,3,14,3,1,4,0,2,61
11,6,1,10,5,14,0,10,8,13,10,10,5,6,11,11,62
9,5,1,2,9,9,0,15,15,7,4,3,9,5,1,7,63
12,4,12,0,6,5,5,9,14,9,4,8,3,12,7,15,0
6,3,13,12,0,9,10,8,0,15,15,11,8,7,8,1,1
4,1,0,12,2,5,12,12,13,7,15,10,10,2,7,6,2
3,7,12,3,14,10,8,2,6,5,1,8,8,14,6,15,3
8,4,12,3,3,5,11,15,1,8,2,12,14,3,14,2,4
5,7,4,11,9,7,1,13,5,5,8,3,3,3,4,11,5
15,10,4,7,4,2,6,10,15,2,8,2,12,10,10,11,6
7,15,8,11,0,7,13,13,1,3,1,8,8,5,10,3,7
7,0,13,6,5,3,15,10,4,2,11,12,3,2,15,15,8
0,15,13,6,12,7,5,12,2,15,11,5,6,10,2,15,9
3,3,15,6,7,13,11,5,11,1,7,11,5,3,11,15,10
4,10,11,11,3,4,12,13,10,3,6,4,8,15,10,6,11
8,11,2,8,12,6,12,5,15,13,13,12,14,13,5,2,12
14,1,4,9,14,7,10,4,7,1,14,2,11,13,10,3,13
7,14,2,0,12,14,8,6,0,13,3,7,4,0,13,11,14
9,14,9,11,11,5,14,15,3,3,11,8,14,2,10,7,15
1,8,8,1,14,11,0,8,0,12,5,5,8,7,4,14,16
11,14,11,13,3,1,7,12,8,3,0,15,0,12,10,15,17
9,2,11,8,5,5,1,10,10,7,6,12,5,6,11,15,18
14,4,2,1,4,0,0,12,14,7,3,14,8,14,6,0,19
15,6,5,6,12,0,4,15,6,3,7,4,7,11,10,8,20
3,3,11,7,10,8,3,8,11,4,4,12,15,9,1,1,21
5,13,2,6,5,14,7,5,10,3,1,6,3,10,13,2,22
8,7,1,13,10,9,3,3,5,10,11,4,4,6,2,10,23
9,9,1,13,4,13,11,0,11,8,14,7,5,13,14,2,24
9,9,0,11,1,9,4,1,2,13,11,9,8,7,10,15,25
14,14,12,13,12,10,7,5,15,2,2,13,10,6,11,15,26
3,7,7,0,13,15,9,8,14,7,1,6,14,4,13,14,27
0,14,4,9,7,5,13,5,3,1,11,7,6,11,10,7,28
7,6,3,7,2,3,2,14,4,4,4,15,7,3,6,15,29
10,9,4,3,3,10,5,9,14,4,7,10,2,10,13,1,30
11,12,4,12,8,3,14,9,3,14,10,2,4,1,0,13,31
10,3,9,14,0,14,2,3,10,9,4,6,6,14,1,8,32
10,8,6,6,1,14,7,6,11,0,9,5,12,14,2,3,33
8,12,15,13,10,11,15,8,15,15,4,14,9,3,14,14,34
3,9,15,13,13,5,1,15,12,14,12,6,12,8,11,10,35
11,3,14,7,10,13,6,1,8,0,1,0,8,4,13,11,36
8,2,1,15,12,8,0,6,0,14,10,0,6,13,1,8,37
5,5,1,7,3,12,12,1,12,2,5,8,15,3,6,11,38
10,10,9,12,15,10,14,1,12,15,4,3,9,8,6,6,39
9,7,10,4,9,13,7,0,2,9,12,5,1,7,8,14,40
4,7,7,11,2,15,1,1,12,15,12,7,7,14,0,6,41
13,7,3,10,5,7,8,6,15,9,11,0,4,6,6,14,42
13,6,4,1,10,5,2,0,7,6,11,12,5,6,10,10,43
12,0,3,14,12,5,9,12,0,6,9,9,1,8,11,13,44
0,5,0,14,12,0,6,2,2,3,4,13,13,14,5,15,45
2,9,6,0,7,7,0,8,13,11,8,0,7,15,14,10,46
15,5,13,3,8,7,4,14,5,3,1,15,10,12,13,0,47
12,15,5,15,7,4,6,14,9,6,10,1,5,6,10,1,48
14,8,0,0,15,5,12,4,0,15,11,13,6,0,5,15,49
2,4,11,3,5,2,3,0,9,4,2,7,14,0,11,13,50
10,3,7,12,5,8,0,0,13,8,5,15,10,4,7,13,51
11,15,3,3,4,7,4,12,14,4,0,15,5,11,6,2,52
4,15,0,11,6,1,9,15,4,9,5,10,5,4,14,10,53
