7,1,6,4,2,3,7,1,7,7,4,2,1,3,6,5,4,1,0,3,0,6,3,0,2,3,3,3,1,5,5,3,4,0,6,5,1,7,2,7,2,6,4,5,7,0,4,6,1,6,5,5,7,3,3,0,7,0,5,3,5,3,5,5,57
4,0,5,3,2,0,6,7,1,0,0,0,4,4,7,5,5,1,7,6,1,0,1,4,4,3,7,6,3,6,6,2,3,7,2,2,6,2,6,4,5,1,3,5,7,0,0,7,1,3,7,0,3,1,4,7,1,5,4,6,6,0,4,2,58
0,0,1,1,0,2,2,0,7,7,4,5,2,5,4,4,6,1,0,3,7,3,2,1,1,6,3,4,7,2,3,0,4,1,2,4,7,4,0,4,4,5,6,2,1,3,3,1,2,4,4,2,6,1,4,7,4,2,2,6,6,2,0,6,59
5,1,7,5,0,1,5,3,7,1,1,2,2,2,4,1,0,5,1,7,3,1,4,1,6,6,7,5,0,0,3,2,6,7,2,2,2,3,0,2,2,6,0,7,1,1,0,0,0,7,5,3,4,1,1,1,1,5,6,1,6,1,6,5,60
1,2,7,5,2,4,6,3,0,3,6,3,7,0,7,6,0,2,1,7,5,6,1,0,5,3,5,1,6,5,0,1,3,3,0,1,0,4,5,2,3,3,7,6,7,7,5,2,3,6,1,3,1,2,3,6,6,5,5,4,1,0,7,0,61
0,2,0,7,1,4,2,7,6,7,1,0,2,7,1,3,1,4,2,5,0,4,4,3,3,5,6,7,0,1,5,3,7,5,4,7,3,3,1,1,7,7,1,6,3,1,4,4,6,7,2,5,2,7,4,6,0,1,3,5,6,1,2,6,62
7,3,5,7,7,1,2,2,4,0,7,5,4,3,5,5,1,6,6,2,5,3,4,4,4,0,4,2,5,3,1,1,4,2,7,4,5,4,1,5,5,4,4,2,4,6,0,6,6,7,4,3,3,4,6,5,1,3,5,7,3,7,2,0,63
6,0,3,0,2,4,0,4,2,2,1,3,1,7,4,7,4,0,1,4,7,3,5,7,0,3,2,5,6,4,2,6,7,6,7,4,7,2,3,2,5,7,4,0,4,0,5,5,1,7,0,6,5,3,6,7,2,6,7,5,1,0,7,2,0
4,1,6,5,4,2,1,6,7,6,2,0,1,1,2,6,6,2,7,6,1,1,7,5,0,4,2,4,5,3,7,4,2,1,2,3,7,3,3,2,4,7,5,7,5,6,0,4,7,3,0,0,6,1,4,2,3,4,3,5,0,3,2,0,1
2,2,6,4,3,1,3,7,1,3,2,2,6,7,0,5,6,7,5,3,5,3,1,6,0,1,4,1,6,6,7,5,2,0,0,3,5,4,0,0,0,0,1,4,6,1,3,4,7,4,4,5,5,5,7,1,1,1,5,5,4,2,5,5,2
6,1,2,1,7,7,3,7,5,6,5,1,7,6,4,0,4,3,5,3,3,0,0,5,1,7,5,7,5,7,5,6,0,5,7,4,1,3,4,4,0,3,3,4,1,4,2,4,0,5,6,5,1,2,4,5,7,3,4,1,7,1,7,6,3
5,1,5,3,3,2,0,0,2,6,0,3,3,2,2,5,6,6,3,4,4,3,5,6,2,7,2,4,0,3,3,1,0,2,1,2,5,5,1,4,6,1,7,4,0,6,5,4,7,3,6,0,7,2,1,0,3,4,2,5,6,2,2,5,4
0,7,1,4,0,5,5,2,3,3,1,6,2,3,4,3,4,6,5,5,2,0,6,6,6,0,0,7,3,7,0,0,1,4,2,4,7,6,3,3,3,5,6,6,1,7,5,5,5,4,7,6,4,6,2,3,7,5,4,5,7,3,4,3,5
1,3,0,3,5,3,5,2,7,4,3,7,6,6,4,3,1,2,6,7,6,3,1,4,0,2,1,4,4,4,6,5,7,4,5,6,1,0,6,2,2,5,7,7,4,7,6,3,5,4,0,5,0,3,4,2,4,1,2,0,2,4,1,1,6
2,5,5,4,5,5,4,5,4,1,0,6,0,5,3,4,5,7,1,6,1,2,6,4,5,6,7,6,1,6,1,6,4,6,6,3,2,6,1,7,6,2,4,5,5,5,6,2,6,3,0,2,5,7,1,3,2,5,1,6,0,0,0,1,7
6,1,4,1,5,0,7,3,0,2,2,6,3,0,5,6,7,7,7,4,2,2,7,4,4,4,5,0,1,5,7,6,5,3,0,5,5,3,4,4,7,3,6,5,7,6,6,3,0,5,6,2,3,7,1,0,1,3,0,3,7,5,5,4,8
2,6,6,2,5,6,4,6,6,2,2,0,3,0,4,6,5,7,4,6,6,1,1,1,3,0,5,2,5,1,4,6,1,6,2,6,5,2,7,4,4,5,3,6,2,7,6,7,5,6,5,2,6,4,6,6,6,6,1,1,4,6,3,1,9
6,7,1,0,0,1,1,0,3,4,2,4,6,0,5,1,6,3,2,5,4,0,5,3,0,4,2,1,3,2,1,3,1,4,3,5,3,0,6,7,7,2,1,6,7,0,1,0,7,1,7,7,4,0,3,6,7,4,2,5,6,3,6,6,10
0,1,4,5,0,3,1,0,4,6,3,2,4,6,5,6,1,2,6,1,7,6,7,1,1,1,3,5,6,0,0,0,3,0,2,1,7,3,1,6,6,1,5,2,0,1,6,6,5,4,6,6,3,3,3,4,6,5,2,0,2,3,5,6,11
0,7,5,2,1,7,3,5,3,3,4,4,3,4,0,0,2,1,4,7,1,7,5,5,6,2,7,6,7,3,6,4,4,2,0,4,7,1,1,0,3,1,7,0,3,2,2,2,4,2,7,5,3,4,5,3,5,4,6,1,3,5,3,0,12
5,1,4,0,1,4,0,1,2,3,3,2,2,7,3,7,5,3,3,2,3,1,6,3,5,0,6,5,6,3,2,4,4,5,5,0,0,7,0,5,1,1,3,1,4,7,7,2,4,5,2,6,2,1,6,6,5,2,0,5,1,4,1,0,13
4,6,0,4,4,7,3,1,5,0,3,3,7,6,4,4,7,5,4,7,1,2,0,3,1,0,2,5,6,3,0,3,7,6,4,5,3,0,1,6,6,2,0,7,1,0,3,1,0,7,7,5,0,4,0,7,3,5,0,6,3,2,0,5,14
6,7,6,3,1,1,0,5,3,6,1,7,1,7,2,0,3,4,7,0,3,2,6,3,4,2,2,4,1,5,3,4,0,6,5,6,6,3,2,5,1,7,1,7,2,3,6,3,6,5,2,3,2,6,5,6,6,5,2,7,1,5,7,6,15
0,4,3,3,6,5,0,2,0,4,7,3,6,6,4,6,0,3,4,6,2,5,5,7,4,0,3,5,5,5,4,0,4,6,3,6,5,5,6,7,7,0,4,2,0,2,6,7,1,0,7,5,3,1,2,1,4,6,1,7,0,6,6,7,16
5,7,7,5,5,6,7,2,7,4,6,3,2,0,6,7,6,6,0,0,0,0,2,2,0,4,7,5,5,3,1,3,7,0,6,0,0,4,7,5,3,2,3,7,6,6,6,1,3,5,4,6,4,2,5,2,3,6,2,7,1,2,6,0,17
3,6,4,0,3,4,2,7,2,2,0,7,5,6,7,4,1,2,3,2,5,0,7,4,3,3,3,6,7,0,6,5,0,4,4,3,4,7,4,2,2,7,1,5,3,1,0,4,0,1,4,4,7,0,2,6,1,0,3,2,4,6,2,4,18
4,3,3,2,3,2,3,3,6,4,5,2,2,1,5,5,4,0,2,1,4,4,3,2,2,7,0,3,4,3,1,7,6,3,3,0,5,7,6,7,7,2,1,5,1,6,1,4,2,7,4,3,4,3,6,2,4,6,5,7,2,2,0,0,19
0,1,3,0,0,4,3,0,3,0,0,4,5,1,5,2,1,4,3,3,3,5,6,7,6,3,7,5,7,0,6,3,2,6,2,6,6,0,0,0,2,3,5,4,0,6,2,6,5,6,3,7,1,3,1,2,0,5,0,0,4,0,2,3,20
5,6,4,0,4,2,6,3,6,3,3,1,5,3,2,6,3,7,0,6,5,2,1,3,5,0,2,1,0,2,1,0,3,3,5,3,1,5,6,5,7,1,3,3,4,5,7,7,3,5,5,0,1,4,0,7,7,3,5,0,7,1,7,6,21
7,3,3,3,7,2,2,1,0,2,6,7,6,2,3,1,1,6,5,7,3,3,5,1,2,5,7,0,7,0,5,0,6,6,6,7,1,6,7,6,2,5,4,0,5,4,3,0,6,4,6,4,3,1,7,1,6,4,7,0,0,6,4,3,22
0,7,4,4,2,7,3,7,1,4,5,7,1,3,5,7,0,4,1,0,3,7,4,4,7,1,3,1,2,0,2,1,2,5,7,4,3,6,6,2,1,7,4,6,5,3,6,7,4,7,2,3,6,7,0,7,2,1,6,1,5,7,4,5,23
4,0,5,1,5,7,0,7,4,6,7,7,2,5,5,1,3,4,3,0,2,0,3,6,7,0,0,0,5,2,1,2,4,2,3,5,1,7,6,7,0,0,5,4,5,0,0,0,4,1,5,0,0,7,2,0,0,0,4,4,2,3,6,4,24
6,3,5,6,5,2,5,0,3,5,5,1,6,1,4,3,2,7,1,2,7,6,0,0,6,7,2,0,4,5,6,6,0,4,4,0,4,1,7,4,7,5,1,5,2,1,5,6,0,6,2,0,6,0,2,0,7,0,0,0,6,3,6,0,25
2,4,3,3,7,4,2,5,4,2,3,0,3,2,4,4,0,1,3,4,7,6,1,6,3,3,7,1,1,5,0,0,0,2,3,3,4,3,2,7,3,0,6,0,7,2,5,3,0,7,5,2,3,6,1,1,2,2,0,2,1,2,1,6,26
3,1,2,0,3,6,4,6,2,2,1,4,6,4,1,7,7,7,3,7,7,2,6,1,3,1,4,0,7,2,3,6,6,0,1,0,7,7,0,3,3,5,5,7,6,1,1,2,0,5,1,1,5,2,4,0,7,3,5,6,3,4,2,7,27
4,3,1,5,0,1,2,4,0,5,4,1,6,0,0,3,7,6,0,1,1,1,2,4,6,6,4,4,4,1,2,4,6,2,5,1,1,7,2,1,3,5,6,2,2,5,7,7,4,3,4,7,6,2,4,5,2,2,3,4,2,4,2,2,28
7,4,7,7,7,6,5,4,6,0,3,3,1,3,1,3,3,0,0,3,3,7,7,7,3,5,1,0,1,0,1,1,5,0,3,2,0,5,5,4,3,0,3,6,5,3,2,2,5,2,5,1,3,4,7,7,6,2,3,0,3,7,3,3,29
2,4,2,5,7,4,6,5,0,4,5,0,3,2,3,7,6,1,6,4,0,4,7,6,4,4,2,2,1,4,1,7,3,6,6,7,7,6,3,0,7,5,7,7,1,1,4,3,3,5,3,3,1,0,3,6,1,5,5,1,2,5,6,7,30
6,6,4,6,7,4,0,3,2,0,5,0,5,2,6,2,0,7,4,0,2,7,5,4,3,3,5,2,7,0,5,5,7,0,7,1,0,6,1,2,7,5,0,7,7,3,0,0,3,7,1,5,6,1,5,4,0,1,1,6,0,6,3,7,31
4,2,4,1,1,1,4,0,4,5,5,0,2,7,2,4,4,4,1,7,7,7,0,5,4,7,3,3,4,4,5,1,5,4,6,4,0,3,0,6,1,6,1,2,5,2,6,4,5,3,5,7,3,5,6,4,3,0,4,2,0,5,3,1,32
7,1,4,1,3,5,2,1,4,4,3,5,0,7,1,6,5,2,3,5,5,3,2,2,1,4,2,0,1,1,4,1,0,1,3,5,6,1,7,1,5,0,4,4,1,5,6,0,1,4,7,2,2,3,0,4,3,1,2,3,3,4,2,4,33
6,5,3,1,5,5,5,1,2,6,0,0,3,2,7,4,3,6,1,3,1,7,7,2,7,4,3,2,6,3,2,5,7,3,6,0,1,0,6,4,0,6,2,5,5,3,7,3,2,3,0,2,6,3,5,7,2,3,3,4,4,5,4,4,34
6,3,0,2,5,7,3,4,4,3,3,0,1,7,2,0,4,1,1,5,2,2,7,4,3,5,1,5,2,4,3,6,5,3,6,3,5,2,3,2,5,1,3,3,1,1,2,0,2,6,1,3,4,2,3,2,6,1,2,2,6,2,6,2,35
1,2,0,4,4,6,7,5,1,0,2,4,1,5,0,0,1,7,3,6,5,2,4,3,7,5,6,4,7,1,3,1,1,3,7,2,1,5,1,0,1,5,4,7,6,6,4,0,4,4,4,4,0,4,5,2,7,4,4,2,7,6,2,6,36
2,1,5,2,4,1,1,5,3,4,6,6,5,4,3,3,3,3,4,7,2,0,1,4,7,7,5,4,3,6,2,1,2,5,6,6,2,6,6,2,2,0,2,6,6,4,3,2,3,1,6,4,7,6,7,1,6,2,4,1,5,7,1,3,37
1,6,3,2,2,0,2,2,5,3,2,0,6,1,7,7,3,4,5,6,4,3,3,1,5,3,1,7,7,5,3,1,4,3,1,2,1,1,2,2,1,5,5,5,2,7,5,1,5,5,5,4,7,7,3,4,2,0,1,1,0,7,2,5,38
6,1,6,3,2,7,5,4,2,7,7,4,7,3,1,1,0,7,4,0,3,6,1,5,4,3,0,2,1,3,2,0,7,1,7,1,5,4,2,7,4,6,7,0,4,0,4,5,3,4,2,4,0,3,7,2,5,1,4,3,7,0,6,0,39
3,6,3,1,1,0,4,4,5,0,7,6,5,0,2,1,6,7,3,0,2,4,1,2,4,5,0,4,3,1,2,3,0,5,1,7,1,2,7,3,3,0,1,4,4,1,1,5,0,5,5,6,2,3,4,7,3,4,2,7,5,7,7,5,40
1,1,0,7,4,5,1,1,7,2,3,3,6,5,1,3,7,6,5,0,7,5,3,6,7,5,6,1,5,5,4,6,6,3,0,3,2,2,3,2,3,5,2,6,1,7,5,0,0,4,3,1,2,6,3,6,4,1,7,0,4,2,2,5,41
7,2,6,5,6,7,0,0,3,7,7,0,4,1,2,2,7,4,0,5,6,0,0,0,2,0,1,0,4,3,4,0,5,2,6,4,5,7,7,6,1,6,4,3,7,6,4,7,5,6,1,3,7,7,1,1,7,0,0,4,5,4,1,4,42
1,3,7,1,1,3,5,5,2,3,6,0,7,6,0,0,3,4,6,2,7,7,1,1,3,3,3,4,3,3,1,0,7,1,4,4,4,3,1,3,2,1,1,0,1,6,2,7,6,6,3,2,2,4,7,7,5,6,6,4,7,0,6,5,43
1,4,7,3,7,2,1,3,3,7,6,5,1,2,0,2,1,5,1,7,2,2,6,4,7,7,2,3,4,5,0,6,1,4,1,2,2,3,0,2,3,3,3,7,2,1,0,5,7,4,7,3,6,6,5,6,0,4,4,7,1,7,0,0,44
1,0,2,7,2,6,5,6,4,6,1,4,1,1,2,5,1,4,7,7,7,0,0,7,7,7,0,3,2,7,1,5,1,3,3,6,4,4,0,2,3,6,6,4,3,7,5,0,6,4,2,7,7,2,3,5,4,1,6,2,4,1,6,0,45
4,6,0,4,1,1,5,1,6,0,3,1,5,0,4,0,5,6,7,6,4,6,5,0,4,3,7,0,1,7,1,5,5,6,5,4,0,1,0,7,1,6,7,4,4,0,1,0,4,7,5,4,3,5,7,3,3,6,5,6,1,2,1,5,46
5,2,4,4,2,4,7,5,3,0,0,1,2,3,0,5,4,3,7,0,6,6,6,6,2,5,1,3,7,3,5,2,5,5,2,7,4,4,2,4,6,1,6,1,0,5,1,3,2,1,4,6,3,5,1,6,6,0,2,1,2,2,4,5,47
2,5,3,5,0,2,6,6,1,1,5,5,4,2,5,3,0,4,3,0,6,7,4,2,7,0,4,3,0,5,5,2,2,4,5,1,2,3,2,2,0,2,1,6,4,4,2,6,0,5,1,0,5,3,7,7,1,1,0,5,2,6,4,6,48
5,4,2,1,1,0,0,4,3,4,1,0,1,7,6,2,5,3,7,0,5,3,4,6,4,7,5,0,4,7,5,2,6,0,4,3,7,3,6,7,2,4,7,0,2,7,4,6,0,3,1,4,2,1,7,5,5,4,0,0,6,2,7,2,49
4,5,4,5,2,3,3,0,3,5,7,3,2,6,2,1,7,4,4,1,7,7,5,7,5,5,2,4,6,7,2,3,5,1,2,7,0,2,2,2,7,5,1,2,6,6,0,5,4,1,3,3,3,4,0,5,5,7,4,3,3,6,3,0,50
7,5,3,2,5,7,2,0,7,4,6,2,2,0,5,7,5,6,4,1,5,6,5,3,0,3,5,3,7,7,2,3,2,0,4,4,1,1,2,2,0,3,6,7,0,0,4,4,3,2,2,5,2,6,2,6,6,0,7,6,7,0,5,1,51
0,2,0,5,5,4,4,3,4,4,3,1,1,1,6,0,5,3,7,7,7,0,3,7,0,5,1,0,2,7,6,6,0,4,3,3,7,0,4,5,6,4,7,6,6,4,7,3,0,0,5,4,2,0,3,3,2,2,2,6,5,0,3,4,52
5,6,4,2,6,3,6,5,0,7,6,4,2,4,2,4,1,1,4,2,0,0,5,5,5,6,1,4,7,3,3,0,3,4,3,6,4,7,3,6,0,6,7,5,6,1,5,2,2,3,5,6,0,0,2,2,3,3,7,4,6,3,4,4,53
1,3,6,7,2,6,5,0,5,6,6,5,3,0,1,3,1,2,3,4,1,6,7,6,0,6,5,0,4,5,1,7,3,6,0,6,5,1,7,3,1,1,6,3,3,1,7,3,7,4,0,5,6,1,7,2,0,2,2,5,0,5,0,7,54
4,2,4,6,4,7,4,3,6,4,5,2,2,7,5,5,6,6,7,0,2,7,5,3,4,1,3,4,2,7,7,7,4,5,2,4,3,6,2,2,0,2,0,4,3,4,6,3,4,3,2,4,1,3,7,2,4,1,5,3,0,3,5,4,55
2,7,2,6,4,0,1,0,2,7,6,7,6,7,1,4,6,2,4,5,4,6,1,0,6,2,1,3,0,6,1,3,6,1,1,3,1,6,0,5,0,3,5,4,6,7,6,4,6,6,1,6,5,3,6,6,2,2,7,2,0,5,2,2,56
7,0,6,4,1,4,7,2,7,0,5,2,0,1,6,6,4,1,0,2,0,6,3,0,0,2,3,4,1,4,5,3,4,7,6,5,1,7,1,6,3,6,4,6,7,1,4,6,1,5,4,5,6,3,3,7,7,7,5,3,5,2,5,6,57
4,0,6,3,2,7,6,7,1,0,0,7,1,2,0,5,5,1,7,6,1,1,1,3,3,3,7,7,3,6,6,2,3,0,2,2,6,2,6,4,6,1,3,4,0,0,0,7,1,3,7,0,3,1,4,7,2,5,5,6,6,1,5,2,58
0,1,1,1,7,2,2,0,7,7,5,5,1,5,4,4,6,1,7,3,6,3,2,0,1,5,2,4,0,3,3,7,3,1,1,4,6,4,0,4,4,5,7,2,2,3,3,1,2,4,4,2,6,1,6,7,4,2,3,7,5,3,0,6,59
6,1,0,5,0,1,5,3,7,1,1,2,4,2,4,1,0,5,1,7,1,1,4,0,6,5,7,5,0,0,3,2,6,7,2,2,2,3,0,1,2,6,7,7,1,7,7,0,0,7,4,4,5,1,1,1,1,5,6,1,4,7,6,5,60
2,2,7,5,3,5,6,3,0,4,5,3,0,0,7,6,0,2,1,7,5,6,0,0,5,3,6,0,5,5,6,1,3,2,0,1,0,4,6,2,2,3,7,7,7,7,5,2,3,6,0,3,2,4,3,6,6,5,5,4,3,0,7,1,61
0,3,0,7,0,4,2,7,5,7,1,1,2,6,1,2,1,4,2,5,1,4,4,3,3,5,6,7,6,0,6,3,6,4,5,7,3,3,0,1,6,7,1,6,4,1,4,4,6,7,3,7,1,7,3,7,0,1,3,5,6,2,2,5,62
7,3,5,7,7,1,2,1,4,0,7,5,5,3,3,5,1,7,6,3,5,3,5,4,4,0,5,4,4,4,1,1,4,3,7,4,6,4,0,5,5,3,3,3,5,6,1,7,6,7,4,2,3,4,6,5,1,3,6,7,3,7,2,0,63
5,7,3,0,2,3,2,4,3,2,1,4,1,6,4,7,4,1,1,4,6,4,5,0,0,3,2,4,0,4,3,6,7,7,7,4,0,2,3,1,6,7,4,1,5,0,4,5,1,6,7,6,5,3,6,7,2,4,6,4,1,0,7,2,0
4,0,6,4,4,2,1,7,6,6,1,7,1,1,2,6,6,2,7,6,1,1,6,5,0,4,3,5,5,3,7,4,3,0,2,3,7,4,3,2,4,0,5,0,3,5,1,4,7,3,0,0,6,2,4,2,5,3,3,5,7,2,3,0,1
2,2,7,4,3,1,3,6,0,3,1,2,6,0,0,5,6,1,5,2,5,2,1,6,0,1,5,1,5,5,7,5,1,6,0,3,5,4,7,2,0,0,1,4,7,1,2,4,7,4,4,5,5,5,7,1,1,1,4,5,5,2,6,5,2
5,0,0,1,7,6,3,7,6,6,6,2,6,6,4,7,4,2,5,3,3,0,0,5,7,7,4,7,5,7,5,7,0,6,7,4,1,3,3,4,1,2,3,4,1,4,1,4,7,6,7,5,1,2,4,5,6,3,4,1,0,1,0,6,3
5,2,5,3,3,2,7,0,3,7,0,2,2,3,2,5,6,6,3,4,4,3,5,7,2,7,2,4,7,3,3,1,0,3,1,2,4,5,1,4,6,0,7,4,0,7,5,4,0,3,6,0,7,2,1,0,2,4,2,5,7,1,2,5,4
1,7,1,3,7,5,5,2,2,4,1,6,3,3,4,3,5,6,5,5,2,7,6,6,6,0,0,7,3,7,7,0,1,4,3,4,6,6,3,3,4,4,7,6,1,0,5,4,5,4,7,6,4,7,2,4,7,5,2,5,7,3,4,3,5
1,4,0,3,4,3,5,2,7,5,3,7,6,5,4,3,0,1,6,6,7,3,1,4,0,2,1,4,4,5,6,5,6,5,5,7,1,7,6,1,3,5,6,7,5,7,6,3,6,3,7,6,0,3,3,2,4,1,2,0,1,5,0,2,6
2,5,5,3,5,5,4,5,3,1,0,6,0,5,3,4,5,0,1,6,3,2,6,4,5,7,7,6,1,5,1,6,4,4,7,3,2,6,1,7,6,2,4,4,5,5,5,1,6,2,0,2,7,7,2,4,1,5,2,7,0,0,0,1,7
7,1,4,1,4,1,7,3,6,1,2,6,3,1,5,6,7,6,0,5,3,2,7,4,5,2,4,0,1,5,7,6,6,3,2,6,5,2,5,3,7,3,5,4,7,6,6,3,7,5,6,2,3,7,0,1,1,2,0,3,7,5,3,4,8
2,0,7,2,6,7,4,7,5,1,2,0,2,0,4,6,5,7,4,6,6,0,1,1,2,1,6,2,5,7,3,6,1,6,3,5,4,1,1,4,4,4,3,5,2,6,6,6,5,6,5,2,6,4,6,6,6,5,2,0,4,6,3,1,9
6,0,1,1,7,1,1,1,3,7,2,4,6,0,5,0,6,3,2,5,4,0,5,4,1,5,2,1,4,3,2,3,0,5,4,5,3,2,5,7,7,1,1,6,7,0,1,1,7,1,6,7,4,0,3,7,6,5,2,6,6,3,6,5,10
0,1,5,5,0,5,0,1,4,5,3,2,4,7,6,6,1,3,4,0,0,6,7,1,2,0,3,4,5,0,0,0,2,1,2,1,7,3,1,6,6,2,4,1,0,2,6,4,5,4,7,6,2,3,5,4,6,5,3,1,2,3,5,6,11
7,7,5,3,1,6,3,5,3,2,4,5,3,4,0,0,2,1,5,0,1,0,5,5,6,3,6,5,7,3,7,5,5,2,7,4,7,1,2,7,2,1,7,0,1,3,0,2,2,3,7,6,2,5,4,3,4,4,4,1,3,6,2,7,12
5,2,4,0,2,4,1,0,2,3,3,2,2,7,5,0,5,3,3,1,0,1,5,3,6,7,6,4,7,3,2,4,5,5,4,0,0,7,0,4,1,1,3,1,4,6,7,4,4,5,3,6,2,1,7,5,5,3,1,5,1,4,1,0,13
4,6,1,4,4,7,3,0,5,0,2,4,7,5,4,3,7,5,5,0,0,2,0,4,1,0,2,4,5,3,0,3,7,6,5,5,3,0,0,7,6,2,0,0,1,1,3,1,1,7,7,4,0,4,0,5,3,5,1,6,3,2,0,4,14
5,7,6,3,1,1,0,5,3,6,1,7,1,7,2,7,3,3,6,7,0,1,5,3,4,0,2,4,3,5,3,3,2,4,5,6,6,2,2,5,1,1,1,7,0,2,5,3,7,5,2,2,2,6,5,5,6,7,2,7,1,5,7,6,15
1,5,3,2,6,5,0,3,1,4,7,4,6,6,5,6,0,3,3,6,2,5,5,7,4,7,3,6,6,5,4,0,4,6,4,6,5,5,6,7,7,0,4,1,1,2,7,7,1,0,7,5,5,0,2,1,4,6,1,6,0,5,6,7,16
5,7,7,5,5,5,0,2,7,4,7,3,2,0,6,7,6,6,0,0,7,0,2,4,1,4,7,5,4,4,1,3,6,1,6,0,0,5,0,5,3,0,3,7,6,6,6,1,5,5,3,6,5,2,5,1,4,6,3,1,1,2,6,1,17
4,6,4,7,3,5,2,7,3,1,0,0,5,6,7,5,1,3,3,3,5,0,6,4,1,3,3,6,7,0,7,5,0,4,4,3,5,7,4,2,2,7,1,5,3,0,7,4,0,1,3,4,7,0,2,5,1,0,3,1,4,5,3,5,18
4,2,2,3,3,2,2,3,5,4,6,4,2,2,4,5,3,1,2,0,4,4,4,2,2,7,0,3,3,3,1,7,6,4,3,0,5,7,7,5,6,2,1,4,1,4,1,5,2,7,4,4,4,3,4,3,4,6,5,6,2,2,7,1,19
1,0,3,0,0,4,1,0,3,0,0,4,4,1,4,2,2,4,3,3,4,5,5,7,5,3,7,5,0,0,6,4,1,6,1,6,6,0,7,0,2,2,6,4,0,6,2,6,6,5,2,1,1,3,2,1,7,4,0,7,3,0,3,4,20
5,6,4,0,4,2,5,4,6,3,3,1,5,2,2,6,3,7,0,6,5,3,1,2,5,1,2,2,0,3,1,0,5,3,5,3,2,5,7,5,7,1,3,1,2,4,7,6,4,5,4,0,1,6,0,6,7,3,5,1,7,1,7,6,21
6,3,4,1,6,3,2,1,0,4,6,7,4,4,1,1,0,6,5,7,4,4,4,0,2,5,6,7,7,0,4,1,6,7,5,7,2,5,7,6,1,4,4,0,5,4,3,1,7,4,6,4,4,1,7,0,6,6,7,0,0,6,4,3,22
0,7,4,4,0,6,3,7,0,4,4,7,2,3,5,7,7,4,1,7,3,7,4,4,6,1,3,3,2,1,2,2,0,5,7,4,3,6,6,2,0,0,4,6,6,5,7,7,4,7,2,3,6,7,6,7,2,1,6,0,5,6,4,5,23
5,0,4,7,4,7,1,0,4,5,7,7,2,5,4,0,3,4,4,0,3,7,2,6,7,0,7,0,5,2,3,2,4,2,4,5,1,0,6,2,0,0,6,5,6,0,7,0,4,1,5,0,0,7,3,0,0,7,4,4,3,3,6,4,24
7,3,6,6,4,2,5,1,3,5,5,1,6,2,4,3,2,7,1,2,0,5,1,7,6,6,2,0,4,5,6,5,0,3,4,7,4,1,6,4,7,5,3,5,2,1,5,6,0,6,2,7,6,7,2,0,6,0,0,1,6,3,5,7,25
2,4,1,3,7,4,0,5,4,2,3,0,2,2,4,4,0,2,3,4,7,6,1,6,2,4,6,2,2,5,0,7,2,3,3,3,5,4,0,5,4,0,7,0,6,2,5,3,7,7,6,2,4,6,1,2,2,2,0,2,0,1,1,6,26
3,1,1,0,4,5,4,6,2,1,2,4,7,4,2,7,7,0,2,6,7,2,6,1,3,1,3,0,7,2,3,5,7,0,1,0,7,6,1,3,3,5,5,6,0,2,1,2,7,6,1,1,5,1,3,0,6,3,5,6,3,4,3,7,27
3,4,0,4,0,0,2,5,0,4,4,0,5,0,0,4,7,6,7,2,0,1,2,3,6,6,4,6,4,1,2,4,6,2,5,1,1,0,3,1,3,5,6,3,2,6,7,0,3,2,3,0,1,4,4,6,4,2,3,4,2,2,2,2,28
7,4,6,7,0,6,5,4,5,0,3,3,0,3,1,2,3,0,0,3,4,7,7,7,3,4,1,1,0,7,0,1,5,0,4,2,1,6,5,4,4,6,3,6,5,4,2,2,5,2,5,1,3,4,7,6,6,2,3,0,3,7,4,3,29
2,5,2,5,7,4,6,5,6,4,7,0,4,1,4,7,4,0,7,4,0,4,5,7,4,6,2,2,0,3,2,6,3,7,5,7,7,6,3,0,6,5,7,0,0,2,4,3,3,4,4,3,1,0,4,7,1,5,5,0,3,6,7,7,30
0,6,5,5,7,4,0,3,2,0,5,1,5,2,6,2,0,7,4,1,3,0,5,3,3,4,5,2,7,0,5,4,7,0,7,1,7,6,1,2,7,5,7,7,7,3,0,7,4,7,1,7,6,1,5,5,0,1,1,6,0,6,3,7,31
4,3,4,1,1,1,4,0,4,6,5,0,2,0,2,4,3,3,1,6,7,7,1,5,4,0,3,3,4,5,3,1,5,4,6,3,0,3,0,6,1,5,1,2,5,2,6,5,5,2,6,6,3,3,7,4,4,0,4,2,0,4,3,0,32
7,1,4,2,3,6,1,1,4,4,4,5,0,7,1,6,5,2,3,6,5,3,2,3,2,4,3,0,1,0,3,1,1,1,6,5,0,1,7,0,6,0,4,4,1,5,6,1,7,4,1,2,2,3,0,4,3,1,2,3,3,4,2,4,33
6,5,3,1,5,5,3,0,2,7,0,0,3,1,7,4,4,6,0,2,2,6,7,3,7,3,2,2,5,1,2,6,7,4,6,1,1,0,6,4,7,7,1,5,5,3,7,3,2,4,0,2,7,3,5,7,2,3,3,5,4,5,4,3,34
6,3,7,2,5,0,3,4,4,3,3,0,2,0,3,1,5,1,1,6,2,3,7,4,2,4,1,5,3,4,2,6,5,3,7,3,5,3,2,2,5,1,4,3,1,2,2,1,2,6,0,3,4,1,3,3,6,0,2,2,6,2,6,2,35
