9,4,7,12,8,13,11,4,9
8,10,3,14,2,3,11,6,10
7,15,3,4,4,14,14,13,11
7,0,6,9,12,14,13,5,12
2,4,2,7,14,7,3,1,13
12,9,10,14,8,2,3,12,14
1,8,2,8,4,3,9,1,15
4,12,14,6,3,10,0,0,16
4,2,8,15,6,12,5,0,17
4,6,4,11,5,5,8,9,18
1,9,8,14,3,10,0,3,19
9,13,14,5,4,15,10,12,20
9,3,10,9,13,12,13,12,21
4,7,2,1,13,11,15,13,22
5,12,6,14,0,3,5,0,23
5,13,4,9,7,8,1,5,24
10,3,9,1,8,0,0,11,25
5,9,3,7,4,10,10,8,26
7,0,14,9,11,1,5,4,27
12,13,10,6,10,3,10,1,28
6,0,3,12,0,9,9,14,29
13,10,12,9,8,3,3,7,30
12,1,15,1,4,5,4,12,31
7,9,11,10,4,15,11,14,32
10,10,3,15,3,2,5,11,33
0,7,9,9,1,8,8,8,34
7,1,10,11,10,11,13,8,35
3,2,0,6,8,8,12,5,36
13,3,12,9,2,10,5,9,37
0,8,5,8,11,5,9,13,38
7,4,3,4,7,5,10,13,39
9,10,13,12,0,9,6,1,40
4,15,8,12,9,11,6,14,41
3,14,8,15,12,7,5,3,42
13,7,8,3,13,14,15,5,43
5,5,13,15,7,14,13,14,44
15,8,2,4,8,4,15,6,45
12,13,8,8,15,3,7,5,46
3,3,2,10,1,1,2,7,47
8,10,5,9,6,5,0,6,48
0,8,11,11,7,6,9,2,49
8,5,3,4,10,3,15,13,50
14,10,0,5,3,0,10,11,51
11,0,9,8,1,3,0,5,52
12,5,15,1,4,14,8,9,53
0,2,15,15,7,13,8,1,54
14,2,3,12,14,3,6,1,55
11,8,13,5,8,9,12,5,56
5,12,4,3,15,2,11,12,57
0,3,2,15,15,14,10,7,58
12,8,1,4,3,0,14,3,59
1,3,2,1,5,1,10,3,60
5,1,9,1,9,6,9,0,61
2,6,14,15,15,1,5,3,62
10,9,9,15,7,10,2,3,63
1,5,6,12,11,10,1,6,0
6,13,0,3,10,3,8,6,1
4,6,0,14,0,14,15,0,2
10,15,6,5,6,9,3,1,3
4,2,15,8,6,13,1,5,4
14,9,0,9,7,3,11,11,5
5,6,14,6,9,14,4,2,6
14,8,5,8,9,1,6,3,7
2,2,4,8,4,4,2,9,8
9,5,7,13,10,13,8,8,9
10,12,4,12,5,3,10,4,10
10,1,1,2,3,13,14,14,11
7,14,6,8,13,15,11,5,12
1,2,1,9,12,6,2,2,13
12,9,10,15,8,2,2,12,14
1,8,2,6,4,4,2,3,15
2,13,1,6,5,7,15,14,16
5,15,8,14,5,10,3,0,17
6,2,4,9,4,4,7,9,18
15,11,9,13,4,9,14,0,19
10,12,0,6,2,14,10,10,20
11,5,9,11,14,10,14,12,21
4,7,1,3,13,9,14,15,22
6,10,8,13,15,5,7,3,23
6,14,4,9,8,5,2,6,24
9,15,7,2,9,13,12,10,25
5,9,1,4,2,10,12,8,26
8,0,1,9,11,0,4,5,27
13,13,10,7,11,1,8,5,28
7,1,6,11,0,10,9,0,29
1,13,12,8,9,3,0,10,30
10,14,0,2,0,6,5,9,31
8,10,9,10,7,13,11,1,32
9,8,4,15,6,9,4,11,33
15,12,12,9,1,7,6,10,34
8,3,13,13,10,9,12,7,35
4,5,15,6,7,11,14,1,36
14,2,14,9,2,11,3,9,37
0,9,5,9,11,9,9,13,38
7,7,3,0,8,3,7,11,39
8,11,14,14,1,9,7,1,40
4,15,9,12,12,13,5,12,41
4,15,6,13,12,11,6,3,42
11,6,8,1,12,12,15,3,43
5,4,12,14,5,12,13,15,44
12,10,0,1,6,1,15,7,45
12,13,9,5,14,3,5,5,46
3,5,2,13,2,3,2,7,47
7,10,0,9,6,5,15,5,48
1,6,12,12,6,10,9,3,49
7,6,7,3,9,8,15,14,50
12,9,5,6,6,0,11,9,51
14,2,11,7,0,5,1,5,52
11,6,15,0,4,15,10,11,53
0,2,14,2,8,13,4,14,54
0,1,4,9,14,1,6,1,55
12,10,14,4,8,11,11,4,56
3,14,4,3,15,4,8,13,57
0,5,1,3,13,11,9,8,58
12,8,0,4,3,0,14,6,59
1,4,2,1,5,2,7,3,60
8,2,10,1,11,6,8,0,61
2,4,13,13,13,0,7,3,62
10,8,10,0,4,9,3,2,63
2,4,7,14,11,10,15,6,0
6,12,15,3,15,4,9,7,1
0,7,3,1,1,13,15,2,2
7,0,6,4,5,9,5,15,3
4,2,15,7,7,12,1,4,4
14,9,1,9,10,1,10,12,5
6,6,15,7,8,13,4,14,6
13,9,8,6,7,15,8,3,7
0,5,4,8,0,4,4,9,8
4,5,11,12,10,0,11,8,9
10,10,2,13,2,5,11,4,10
9,15,2,4,1,10,14,14,11
7,3,2,9,14,15,11,3,12
3,4,3,5,1,7,1,1,13
11,9,10,15,8,2,2,11,14
5,6,2,10,8,4,4,3,15
4,10,3,6,6,12,3,14,16
2,3,10,13,5,11,2,14,17
5,4,3,11,4,3,8,9,18
1,9,9,14,5,10,1,3,19
10,12,15,8,2,15,8,9,20
12,2,12,9,0,12,1,13,21
6,7,1,0,13,9,14,13,22
8,9,7,12,15,3,4,3,23
5,11,4,9,9,10,2,7,24
8,3,8,1,7,0,15,12,25
5,10,4,5,1,9,10,8,26
8,0,0,10,12,0,6,4,27
12,15,10,8,10,1,9,3,28
7,2,6,10,0,7,9,0,29
0,10,10,8,8,3,0,6,30
8,1,0,2,1,5,2,11,31
7,12,9,10,8,1,12,4,32
10,7,3,3,7,10,6,11,33
0,12,11,8,1,8,7,8,34
7,2,13,10,7,9,13,7,35
1,5,3,4,5,11,0,5,36
9,4,13,9,2,10,7,8,37
3,8,5,11,11,5,9,15,38
9,5,3,4,8,4,8,12,39
9,11,14,11,0,8,7,2,40
3,15,8,9,12,12,4,14,41
4,14,7,12,12,10,8,3,42
13,6,9,3,12,14,15,3,43
6,4,13,14,5,13,11,1,44
13,4,2,2,7,5,1,4,45
14,0,8,6,15,1,4,7,46
3,4,2,11,2,4,2,5,47
8,10,6,8,6,6,3,7,48
4,8,12,10,6,8,10,2,49
5,6,8,3,10,7,2,14,50
0,9,3,5,4,15,13,10,51
8,1,11,9,15,3,0,7,52
9,5,0,15,3,13,9,9,53
14,3,14,1,6,15,6,0,54
12,3,6,12,15,2,6,2,55
12,9,13,6,10,10,10,4,56
4,12,5,7,15,0,10,12,57
15,5,13,2,14,12,9,8,58
12,8,2,4,2,0,13,2,59
0,6,15,0,5,1,8,1,60
8,3,10,2,9,5,8,0,61
2,4,12,15,12,0,4,3,62
10,8,11,0,10,10,3,3,63
2,2,7,13,11,10,15,6,0
7,14,0,3,14,4,8,6,1
3,8,0,0,0,12,15,13,2
12,15,7,4,6,11,2,0,3
6,4,14,7,4,11,6,2,4
12,10,2,10,8,3,9,12,5
6,6,15,6,7,15,4,15,6
1,6,7,8,5,0,8,2,7
0,5,4,7,14,4,1,8,8
6,5,8,0,9,14,9,8,9
8,10,3,11,3,3,11,6,10
5,15,1,0,3,13,14,13,11
7,1,3,9,13,0,11,4,12
1,5,1,7,15,8,2,2,13
14,7,10,13,6,2,3,13,14
2,6,2,9,4,2,6,4,15
4,10,1,6,4,10,15,0,16
5,2,10,0,4,12,2,15,17
4,3,4,10,5,3,8,9,18
2,7,10,15,3,9,14,15,19
10,13,15,7,0,3,10,12,20
10,0,10,7,12,12,12,14,21
7,5,1,1,13,8,14,15,22
8,10,7,12,3,2,4,6,23
5,14,1,9,5,8,1,5,24
9,3,7,2,7,15,9,10,25
5,12,4,7,1,10,12,9,26
7,0,0,12,14,0,7,4,27
11,15,11,7,12,2,6,4,28
8,2,4,10,15,9,10,0,29
0,9,12,8,8,5,1,11,30
13,0,1,15,1,6,5,15,31
9,9,10,10,7,14,10,1,32
10,10,5,15,6,7,3,10,33
1,14,13,7,1,9,5,12,34
9,3,9,12,10,9,13,7,35
0,5,0,3,8,11,14,2,36
13,5,12,9,1,9,4,9,37
14,8,5,9,10,2,9,15,38
9,4,1,5,7,5,7,12,39
7,14,14,13,13,8,7,1,40
5,15,8,12,8,13,7,0,41
4,15,5,15,12,9,7,3,42
11,6,9,0,15,13,0,3,43
6,5,12,14,5,15,12,1,44
14,8,3,2,6,4,14,6,45
11,13,9,8,14,3,6,8,46
4,3,1,10,5,1,2,7,47
8,10,3,7,6,5,15,8,48
2,7,11,10,6,12,7,1,49
5,5,6,3,8,7,15,14,50
15,10,2,6,6,0,11,8,51
10,1,9,7,0,5,0,3,52
11,6,15,0,4,0,9,9,53
0,4,13,1,6,13,6,0,54
0,1,5,14,14,3,3,1,55
12,9,12,4,8,9,13,4,56
4,11,4,6,15,3,9,9,57
1,3,15,15,13,12,10,7,58
12,9,13,3,1,15,1,3,59
15,4,1,1,4,2,8,15,60
8,1,10,0,9,5,10,13,61
5,4,12,15,13,0,5,2,62
6,8,14,15,8,12,3,3,63
0,4,7,13,11,12,15,6,0
7,14,0,7,12,5,8,6,1
4,7,0,0,15,15,15,0,2
11,0,6,3,5,8,3,2,3
4,1,15,8,6,12,0,3,4
14,8,1,7,8,3,12,12,5
6,7,13,6,6,15,4,0,6
14,7,9,6,6,1,8,4,7
0,5,4,6,1,6,5,10,8
8,6,8,13,10,13,9,8,9
9,11,0,13,4,6,11,5,10
7,13,1,4,2,15,13,14,11
8,0,5,11,12,15,11,2,12
14,4,4,6,15,6,2,2,13
12,9,12,13,10,1,2,12,14
2,7,3,8,5,4,6,2,15
4,12,1,6,3,10,3,13,16
4,1,10,14,5,8,2,0,17
3,4,3,7,5,3,8,7,18
2,9,6,14,4,10,14,2,19
10,14,0,5,1,15,10,10,20
10,2,13,6,13,12,12,10,21
4,7,1,2,13,9,13,12,22
6,10,7,15,11,3,4,3,23
6,10,3,10,5,8,15,7,24
9,3,7,2,7,14,13,11,25
5,8,3,6,1,12,12,9,26
7,1,15,9,9,0,3,3,27
14,13,10,6,12,2,8,3,28
7,1,6,11,0,10,9,2,29
0,10,10,7,8,3,0,10,30
10,1,2,0,0,5,6,13,31
8,14,15,10,7,13,10,1,32
10,8,3,1,6,9,5,14,33
0,12,11,7,0,8,6,10,34
8,4,14,12,11,11,13,9,35
3,4,3,4,8,11,14,4,36
11,2,15,10,15,10,3,9,37
0,8,5,9,13,5,9,15,38
9,7,2,2,5,5,7,12,39
11,11,14,12,1,8,8,3,40
4,10,8,11,11,12,7,15,41
4,14,2,13,12,10,6,4,42
10,8,7,0,13,0,1,3,43
5,4,12,14,5,12,13,0,44
13,6,1,3,7,2,15,6,45
12,13,8,7,13,2,5,6,46
2,5,3,13,15,5,2,5,47
5,11,3,6,5,5,15,5,48
1,7,11,10,7,8,11,1,49
7,4,6,4,10,6,3,12,50
14,10,3,5,4,0,12,11,51
9,0,9,7,15,3,13,7,52
10,7,1,0,4,15,8,11,53
15,3,13,2,8,12,7,0,54
15,2,5,12,13,1,6,2,55
1,9,15,4,8,11,13,5,56
4,11,5,6,15,5,11,11,57
0,5,0,15,15,13,10,9,58
12,8,15,4,4,15,14,1,59
3,4,1,0,5,4,8,4,60
6,0,11,4,8,4,10,1,61
4,2,9,15,14,0,5,1,62
10,8,10,15,6,10,3,5,63
2,6,7,12,12,10,15,6,0
7,13,15,3,13,3,8,8,1
3,8,0,0,0,13,0,15,2
12,14,4,4,5,10,2,0,3
4,2,1,7,5,12,3,4,4
13,10,1,5,9,5,12,13,5
5,6,14,6,8,14,5,15,6
13,8,8,1,7,15,7,1,7
0,3,4,7,1,4,2,11,8
9,5,6,15,11,14,8,8,9
10,8,3,10,4,6,12,6,10
8,14,1,3,4,13,12,14,11
8,1,5,11,13,0,11,4,12
1,4,2,7,15,2,2,3,13
13,8,12,15,8,1,5,12,14
4,7,3,9,6,4,6,3,15
4,12,0,5,5,9,15,1,16
5,15,9,14,4,7,3,0,17
4,1,4,10,3,5,8,9,18
1,10,5,1,5,10,14,3,19
12,12,14,7,2,15,10,9,20
10,4,10,8,12,13,14,12,21
10,7,3,2,11,6,13,12,22
6,10,6,13,0,5,5,3,23
5,14,2,7,7,8,1,4,24
9,2,6,1,7,1,13,11,25
8,9,5,6,2,9,13,9,26
5,14,1,10,11,13,5,5,27
9,14,10,6,11,2,8,3,28
4,1,6,9,0,12,10,3,29
0,9,10,10,6,1,0,6,30
10,2,14,3,3,6,2,12,31
8,14,10,11,7,13,10,0,32
13,8,4,0,6,7,7,11,33
2,13,11,8,0,11,6,10,34
9,2,12,9,10,13,13,9,35
3,7,0,5,8,10,14,3,36
12,1,13,9,0,10,5,7,37
1,9,4,9,8,5,8,15,38
8,5,2,1,10,6,7,12,39
7,13,12,13,1,9,5,2,40
5,15,9,10,9,13,5,15,41
4,15,7,13,12,9,6,1,42
13,7,6,4,1,15,15,2,43
5,4,12,14,5,13,13,2,44
14,6,4,1,8,4,14,7,45
11,11,6,10,1,2,3,6,46
3,3,4,13,2,4,2,6,47
8,11,4,9,6,4,0,4,48
3,8,11,9,10,8,9,2,49
9,6,6,4,10,7,1,15,50
15,9,2,6,5,1,12,9,51
12,15,9,7,0,3,0,7,52
11,6,0,0,4,1,8,9,53
0,3,13,0,6,14,6,0,54
15,2,5,12,14,4,5,1,55
13,5,13,4,7,13,11,5,56
3,11,3,6,15,3,10,12,57
1,0,1,0,1,12,10,9,58
12,8,2,4,3,0,0,3,59
1,4,0,2,5,3,10,0,60
7,1,11,1,9,3,8,12,61
2,4,14,0,12,1,4,0,62
10,12,11,14,9,10,3,5,63
4,3,6,14,9,11,1,7,0
4,11,0,2,13,3,9,7,1
4,8,1,0,4,14,14,1,2
7,0,6,5,7,9,2,3,3
4,4,1,9,6,12,0,4,4
15,8,1,8,7,1,11,12,5
5,6,14,7,8,14,5,14,6
14,7,10,6,7,14,4,3,7
0,4,5,8,0,2,4,11,8
7,5,8,14,10,15,9,11,9
9,9,5,12,5,5,11,7,10
6,15,2,4,4,13,14,14,11
7,0,8,9,13,1,9,6,12
1,5,3,5,13,6,2,2,13
11,10,13,14,8,0,1,12,14
2,6,3,10,3,1,8,3,15
3,12,1,6,5,10,15,14,16
6,15,9,13,5,9,0,2,17
5,5,4,13,5,2,8,11,18
1,7,9,14,4,10,15,2,19
9,12,1,5,4,14,10,8,20
10,2,10,9,13,11,14,12,21
6,9,1,2,13,9,14,12,22
5,7,7,11,15,3,4,2,23
5,10,3,9,9,6,1,4,24
9,3,6,14,7,15,14,13,25
7,9,2,6,3,13,12,10,26
5,1,0,10,11,0,3,3,27
13,15,10,7,12,3,7,3,28
5,2,6,8,15,10,9,14,29
14,11,13,8,7,4,4,7,30
10,0,0,4,2,4,3,12,31
8,12,11,10,7,15,10,2,32
10,10,4,15,6,7,5,11,33
0,13,11,8,2,9,6,10,34
7,2,12,12,11,11,14,8,35
3,5,0,5,5,10,13,2,36
11,4,14,9,3,10,4,10,37
15,9,4,10,11,6,8,0,38
9,7,3,2,8,7,9,13,39
9,14,14,11,2,6,7,0,40
4,0,7,11,10,13,5,15,41
4,13,6,12,12,9,6,3,42
14,7,7,3,14,14,14,4,43
5,3,12,15,4,14,12,14,44
14,5,2,2,9,4,13,7,45
11,14,8,8,14,6,7,4,46
2,3,1,13,0,3,3,6,47
9,9,4,10,6,5,0,7,48
2,8,12,11,5,9,9,2,49
7,8,6,7,10,4,2,13,50
14,9,1,5,5,0,12,9,51
10,0,10,7,15,3,4,5,52
10,5,1,0,5,13,8,9,53
0,3,12,1,6,13,7,0,54
15,2,4,10,0,5,9,1,55
11,9,13,5,8,10,9,6,56
2,11,4,8,14,4,12,12,57
15,1,2,0,14,11,10,8,58
12,8,0,4,4,0,15,3,59
0,4,1,15,4,1,8,3,60
8,1,8,1,12,3,6,14,61
4,4,13,0,13,14,7,1,62
9,8,11,13,8,11,4,3,63
2,5,7,12,11,10,0,7,0
9,15,1,4,10,4,8,5,1
3,8,1,0,2,14,14,14,2
10,15,3,4,6,10,1,1,3
5,2,13,6,6,12,3,3,4
15,10,2,8,8,1,10,11,5
5,6,15,7,6,14,5,15,6
14,7,10,3,8,1,8,3,7
1,4,2,7,2,6,3,10,8
8,6,8,14,12,15,11,6,9
9,11,2,10,4,4,11,4,10
4,0,3,5,3,15,14,14,11
9,2,6,8,14,15,10,3,12
4,4,1,8,14,4,2,2,13
11,9,9,15,6,0,4,11,14
3,7,3,11,7,4,7,4,15
6,11,3,6,4,10,15,12,16
5,0,10,0,5,10,2,2,17
4,4,6,10,7,1,10,9,18
1,11,8,14,7,9,2,2,19
10,12,0,6,2,15,9,7,20
10,2,11,8,14,13,15,13,21
6,8,1,15,13,8,14,13,22
5,10,7,14,1,4,2,3,23
4,12,3,9,7,9,2,6,24
8,1,8,1,7,15,12,11,25
5,9,4,5,2,10,11,9,26
4,1,0,12,11,0,7,2,27
15,15,10,6,11,1,8,3,28
6,2,1,10,1,10,9,0,29
14,10,12,8,7,4,1,6,30
11,2,1,1,2,7,4,14,31
8,12,12,10,6,15,10,1,32
11,8,4,15,6,7,4,10,33
1,12,12,10,15,9,6,9,34
7,2,12,11,12,9,13,8,35
5,5,0,3,7,11,14,3,36
12,3,14,8,0,11,4,7,37
14,5,3,8,11,4,9,15,38
9,2,3,4,7,5,8,13,39
7,15,0,15,4,5,6,2,40
4,0,4,12,11,13,6,0,41
3,14,4,13,10,11,6,3,42
14,7,8,1,13,14,13,3,43
4,1,14,13,7,15,13,0,44
14,7,2,3,8,4,0,4,45
15,11,8,8,15,3,6,6,46
5,4,1,11,4,3,2,7,47
8,10,4,6,6,4,2,7,48
1,5,12,8,8,9,10,0,49
6,6,5,5,10,7,1,13,50
15,9,1,6,5,1,11,10,51
10,1,10,7,15,3,0,6,52
10,5,15,0,2,15,8,9,53
15,2,12,1,6,13,6,15,54
15,2,6,11,0,2,7,1,55
12,10,13,6,10,12,11,5,56
1,9,2,8,15,3,11,11,57
15,3,1,0,13,15,8,10,58
13,8,0,2,2,14,15,3,59
15,4,1,15,5,0,10,2,60
8,2,10,3,8,4,8,0,61
4,3,14,2,14,0,6,1,62
11,7,10,0,7,9,4,3,63
2,4,4,13,14,10,0,5,0
6,13,3,3,13,3,9,8,1
2,6,0,0,0,15,15,15,2
9,0,4,4,5,8,1,3,3
3,2,15,7,6,13,1,4,4
14,12,2,8,7,3,12,12,5
3,7,11,5,7,14,3,14,6
14,5,6,5,7,1,9,4,7
3,3,4,7,0,5,4,9,8
7,5,6,15,10,15,9,8,9
8,10,3,12,2,5,11,8,10
7,15,0,4,3,14,12,15,11
8,0,4,9,13,15,11,3,12
15,4,1,9,15,5,1,1,13
12,9,10,15,8,0,2,0,14
2,6,4,9,6,4,7,3,15
4,12,0,6,4,10,15,0,16
6,15,9,14,5,9,2,0,17
4,2,4,10,5,1,9,9,18
1,10,8,14,5,11,1,1,19
9,14,1,7,1,0,13,11,20
12,1,10,8,0,12,15,11,21
5,7,1,1,13,8,13,13,22
8,11,7,13,14,2,4,3,23
5,12,4,9,7,8,1,6,24
12,1,7,1,9,15,12,9,25
5,8,3,3,14,10,13,9,26
7,15,15,11,9,1,6,3,27
12,14,10,7,12,0,10,4,28
6,0,5,10,0,12,8,2,29
0,12,11,6,8,3,0,6,30
10,1,0,3,1,7,2,11,31
8,11,11,10,7,15,9,0,32
12,7,3,0,6,7,7,12,33
0,13,9,10,3,13,6,10,34
9,1,13,10,10,9,13,8,35
1,5,1,5,9,11,15,5,36
12,1,14,9,2,10,5,9,37
0,7,5,9,10,5,11,15,38
9,5,5,4,7,5,9,12,39
9,13,13,13,2,5,7,15,40
2,15,9,13,11,12,3,15,41
4,14,3,14,14,12,6,3,42
13,5,8,4,13,14,14,5,43
5,5,13,14,7,15,11,15,44
14,6,15,2,7,5,15,5,45
12,13,6,8,0,6,5,5,46
4,3,1,11,0,3,4,8,47
8,10,4,8,5,5,14,8,48
5,7,12,11,7,10,8,0,49
8,5,7,3,11,9,15,14,50
15,8,1,4,6,0,12,9,51
11,1,11,6,0,3,3,6,52
9,3,14,1,5,15,8,7,53
13,3,15,1,6,15,8,0,54
12,1,2,13,14,5,9,2,55
12,10,14,4,9,10,11,4,56
3,12,4,9,2,4,14,12,57
1,5,1,0,14,11,11,10,58
12,9,15,4,3,0,15,2,59
0,5,1,0,4,2,8,2,60
7,1,12,0,8,4,10,15,61
4,4,11,15,13,0,6,1,62
12,8,11,1,7,10,3,2,63
3,3,7,11,13,10,0,6,0
7,14,15,0,11,4,7,5,1
4,8,0,0,0,14,15,12,2
10,14,6,4,7,6,2,1,3
3,2,15,8,5,12,3,4,4
15,9,1,6,8,15,12,12,5
2,5,12,7,7,1,6,15,6
13,7,8,5,7,14,8,3,7
14,3,5,7,1,5,3,11,8
7,3,9,14,8,15,8,7,9
8,10,2,13,2,5,11,5,10
6,2,0,5,15,13,14,15,11
6,15,5,8,13,0,11,2,12
2,3,3,7,11,3,4,1,13
12,10,9,15,8,1,3,15,14
0,6,3,9,5,6,6,3,15
4,13,0,7,6,8,12,11,16
5,1,9,13,5,9,2,1,17
6,6,5,10,5,2,9,9,18
2,10,10,13,2,11,2,5,19
11,12,1,6,2,15,9,10,20
9,2,10,8,14,13,15,12,21
4,7,1,1,10,7,0,13,22
8,11,6,12,1,3,3,5,23
3,15,3,9,7,8,2,6,24
9,2,7,2,7,15,15,11,25
6,9,3,5,3,10,13,9,26
7,0,0,8,11,0,6,4,27
13,15,10,7,11,4,9,3,28
7,2,7,12,0,10,6,1,29
15,10,12,7,8,1,1,7,30
10,0,0,2,1,6,4,13,31
8,12,9,9,7,0,8,15,32
11,10,3,13,6,7,6,11,33
0,13,10,9,1,9,6,11,34
7,3,12,12,10,11,13,8,35
4,4,3,4,8,11,15,3,36
13,3,12,8,4,9,7,10,37
0,6,3,9,9,8,10,15,38
10,5,0,1,9,2,8,12,39
8,13,0,12,2,10,6,1,40
4,14,8,13,11,12,7,0,41
4,14,6,13,12,11,6,3,42
11,8,10,2,13,14,13,3,43
3,2,11,14,7,15,12,0,44
14,5,3,4,8,5,15,4,45
12,15,7,7,15,3,6,4,46
5,2,1,11,3,5,4,5,47
8,10,4,9,7,4,0,7,48
2,7,11,11,6,10,9,0,49
11,7,6,2,11,7,0,15,50
14,9,2,6,7,0,10,9,51
10,0,10,8,3,2,0,5,52
11,3,15,0,5,0,10,10,53
2,3,11,0,4,13,3,1,54
2,0,3,12,12,3,7,2,55
10,9,14,1,8,10,13,5,56
5,13,7,6,0,4,11,12,57
0,2,14,0,14,14,10,8,58
12,7,3,5,2,0,15,3,59
0,3,2,14,6,2,7,3,60
5,1,11,1,9,4,8,15,61
5,4,15,0,13,15,7,1,62
11,7,11,15,8,10,3,3,63
2,5,7,12,11,12,1,5,0
7,13,0,3,12,4,7,3,1
1,10,14,15,0,13,15,14,2
11,3,5,7,7,9,2,1,3
3,0,15,8,6,12,1,1,4
14,9,1,8,8,2,11,12,5
4,7,13,7,6,15,5,0,6
13,7,6,6,8,0,7,4,7
15,2,4,6,1,4,3,9,8
7,7,5,15,9,0,9,8,9
9,11,4,13,1,4,12,5,10
9,14,1,4,3,12,15,0,11
4,1,4,10,13,15,11,4,12
0,4,2,8,1,6,4,1,13
12,9,10,0,9,1,3,14,14
2,7,3,10,6,4,6,2,15
15,13,1,6,4,11,13,12,16
4,14,9,14,6,9,2,15,17
2,3,4,10,5,1,8,6,18
1,9,8,11,4,11,0,2,19
11,15,0,6,2,3,9,8,20
10,2,10,8,14,9,14,12,21
7,7,1,3,13,8,13,14,22
6,11,7,13,14,1,2,4,23
5,12,4,7,5,9,15,4,24
8,3,8,1,7,0,15,14,25
6,8,4,4,2,10,11,8,26
7,0,2,10,12,0,6,7,27
12,13,10,6,12,0,9,0,28
7,2,6,8,14,10,11,0,29
15,10,12,8,8,2,14,7,30
11,3,0,1,1,7,2,12,31
7,10,7,10,6,1,10,1,32
10,7,2,2,6,6,7,12,33
1,13,12,10,1,6,6,10,34
7,2,12,13,10,9,12,8,35
4,6,0,5,6,10,12,3,36
12,2,13,8,3,9,6,7,37
0,7,4,10,11,2,9,15,38
7,7,3,1,9,5,9,12,39
8,13,14,14,1,9,8,2,40
6,1,6,11,10,12,4,15,41
4,14,6,13,10,13,6,4,42
13,6,7,3,11,14,15,3,43
5,4,13,15,4,0,13,0,44
15,8,1,3,7,6,15,6,45
12,13,7,8,1,3,6,6,46
2,3,1,11,2,4,2,6,47
8,9,4,7,6,6,0,8,48
1,6,11,9,5,9,7,1,49
8,6,7,6,9,7,15,13,50
14,8,1,4,5,1,11,8,51
10,1,10,6,1,3,15,6,52
9,4,0,14,5,14,6,7,53
0,3,9,15,6,12,7,0,54
0,5,5,12,14,2,3,1,55
14,9,13,3,10,11,10,2,56
2,11,4,5,13,4,7,12,57
15,3,0,0,15,14,9,10,58
14,9,0,4,3,15,1,3,59
3,2,0,14,5,3,8,1,60
5,1,10,1,11,4,7,15,61
4,4,13,15,14,2,6,3,62
8,8,11,0,7,9,3,5,63
3,4,7,13,11,10,1,7,0
8,10,0,5,12,4,8,6,1
2,9,0,15,1,13,15,15,2
9,0,6,4,6,10,2,2,3
4,2,15,8,7,12,2,4,4
14,9,1,6,8,3,11,12,5
4,7,13,9,8,14,4,13,6
14,7,8,5,9,3,9,2,7
15,4,4,7,12,2,5,10,8
7,4,9,14,10,15,8,8,9
12,10,3,9,3,4,11,6,10
10,0,1,6,5,13,14,13,11
6,0,6,10,12,11,10,4,12
0,4,0,9,1,5,2,2,13
12,9,10,15,8,2,3,11,14
1,7,3,7,8,4,5,3,15
2,12,2,6,4,13,15,14,16
3,14,9,14,5,9,4,0,17
7,3,4,10,5,2,8,6,18
1,8,8,15,4,12,15,1,19
12,11,0,6,2,15,10,9,20
8,4,9,8,15,13,0,12,21
3,9,0,14,12,11,14,11,22
7,10,8,12,15,3,3,3,23
5,12,5,9,7,7,1,9,24
9,4,6,0,10,15,15,11,25
5,7,4,5,1,9,14,7,26
7,0,14,11,11,14,8,3,27
12,13,11,6,15,4,8,4,28
7,1,7,10,14,11,9,0,29
0,10,12,8,7,3,1,7,30
8,14,2,3,2,6,2,12,31
7,11,10,7,9,1,8,15,32
10,9,3,15,8,9,6,12,33
2,12,15,10,0,8,4,11,34
7,4,11,10,10,10,12,7,35
5,5,15,5,10,12,14,3,36
12,1,0,9,1,13,6,9,37
1,8,5,9,12,6,9,0,38
8,6,3,5,11,2,7,12,39
9,13,14,12,2,8,7,3,40
5,2,9,13,8,13,6,14,41
4,0,5,13,12,7,6,1,42
14,7,7,1,13,0,0,3,43
5,4,13,1,3,0,13,3,44
14,6,1,1,8,5,0,4,45
12,4,8,8,15,2,6,6,46
4,4,2,12,2,2,2,6,47
10,9,4,8,7,5,15,6,48
3,7,12,12,6,8,11,0,49
7,6,6,4,10,4,4,14,50
15,10,3,5,5,1,11,9,51
11,0,10,7,0,2,0,4,52
10,4,15,0,4,14,10,8,53
1,2,13,1,5,12,7,15,54
13,2,5,12,1,1,6,2,55
13,9,13,4,10,11,11,5,56
4,11,4,6,15,4,10,12,57
15,1,0,15,15,11,10,10,58
12,9,0,4,3,1,15,3,59
14,4,0,2,4,1,9,0,60
7,3,10,1,11,5,11,15,61
3,4,14,15,12,1,6,14,62
11,8,10,15,7,10,4,2,63
0,4,8,12,11,11,15,7,0
7,12,15,4,12,4,7,6,1
3,8,15,0,0,10,15,15,2
9,1,9,6,5,7,2,1,3
5,4,12,7,8,12,0,4,4
15,9,1,8,8,3,11,12,5
5,7,13,5,7,14,5,15,6
13,5,7,7,7,2,8,2,7
0,1,4,9,1,2,3,10,8
5,5,7,15,9,15,11,8,9
11,10,3,12,4,5,11,9,10
7,15,0,4,3,11,14,14,11
6,0,8,9,13,0,10,5,12
3,5,0,7,15,6,3,1,13
12,9,8,3,10,1,2,10,14
2,7,3,7,6,5,3,2,15
3,12,1,7,3,7,15,14,16
5,0,7,13,6,9,3,0,17
